24.47
44.69
60.93
52.95
58.23
202.94
129.19
221.82
220.24
181.50
219.27
222.25
211.74
199.79
226.30
302.54
464.82
539.16
582.56
581.40
1118.97
1498.07
1516.35
1201.89
1472.27
409.74
368.39
3831.14
4005.03
3976.07
